  559.896271	 2383.000000
  560.053526	 2382.000000
  560.210778	 2383.000000
  560.368028	 2383.000000
  560.525276	 2382.000000
  560.682522	 2381.000000
  560.839765	 2384.000000
  560.997006	 2390.000000
  561.154244	 2392.000000
  561.311480	 2399.000000
  561.468714	 2410.000000
  561.625945	 2408.000000
  561.783174	 2408.000000
  561.940401	 2407.000000
  562.097625	 2403.000000
  562.254847	 2399.000000
  562.412067	 2397.000000
  562.569284	 2399.000000
  562.726499	 2409.000000
  562.883711	 2412.000000
  563.040922	 2415.000000
  563.198129	 2421.000000
  563.355335	 2419.000000
  563.512538	 2411.000000
  563.669739	 2406.000000
  563.826937	 2400.000000
  563.984133	 2399.000000
  564.141326	 2402.000000
  564.298518	 2402.000000
  564.455707	 2409.000000
  564.612893	 2411.000000
  564.770077	 2407.000000
  564.927259	 2405.000000
  565.084438	 2399.000000
  565.241615	 2387.000000
  565.398790	 2384.000000
  565.555962	 2379.000000
  565.713132	 2379.000000
  565.870299	 2386.000000
  566.027464	 2384.000000
  566.184627	 2385.000000
  566.341787	 2388.000000
  566.498945	 2383.000000
  566.656100	 2378.000000
  566.813253	 2378.000000
  566.970404	 2372.000000
  567.127552	 2370.000000
  567.284698	 2370.000000
  567.441842	 2372.000000
  567.598983	 2377.000000
  567.756122	 2378.000000
  567.913258	 2376.000000
  568.070392	 2380.000000
  568.227523	 2382.000000
  568.384653	 2378.000000
  568.541779	 2375.000000
  568.698904	 2374.000000
  568.856025	 2372.000000
  569.013145	 2371.000000
  569.170262	 2375.000000
  569.327377	 2380.000000
  569.484489	 2386.000000
  569.641599	 2391.000000
  569.798706	 2395.000000
  569.955811	 2396.000000
  570.112914	 2395.000000
  570.270014	 2391.000000
  570.427112	 2388.000000
  570.584207	 2388.000000
  570.741300	 2392.000000
  570.898390	 2394.000000
  571.055478	 2402.000000
  571.212564	 2414.000000
  571.369647	 2417.000000
  571.526728	 2415.000000
  571.683806	 2417.000000
  571.840882	 2413.000000
  571.997956	 2408.000000
  572.155027	 2408.000000
  572.312095	 2409.000000
  572.469162	 2413.000000
  572.626225	 2422.000000
  572.783287	 2426.000000
  572.940346	 2430.000000
  573.097402	 2434.000000
  573.254456	 2431.000000
  573.411508	 2425.000000
  573.568557	 2421.000000
  573.725603	 2421.000000
  573.882648	 2420.000000
  574.039689	 2419.000000
  574.196729	 2425.000000
  574.353765	 2433.000000
  574.510800	 2429.000000
  574.667832	 2436.000000
  574.824861	 2434.000000
  574.981888	 2434.000000
  575.138913	 2427.000000
  575.295935	 2425.000000
  575.452955	 2423.000000
  575.609972	 2420.000000
  575.766987	 2422.000000
  575.923999	 2423.000000
  576.081009	 2423.000000
  576.238017	 2425.000000
  576.395021	 2426.000000
  576.552024	 2424.000000
  576.709024	 2423.000000
  576.866021	 2422.000000
  577.023017	 2417.000000
  577.180009	 2414.000000
  577.336999	 2405.000000
  577.493987	 2405.000000
  577.650972	 2406.000000
  577.807955	 2406.000000
  577.964935	 2410.000000
  578.121913	 2418.000000
  578.278888	 2415.000000
  578.435861	 2412.000000
  578.592831	 2411.000000
  578.749799	 2405.000000
  578.906764	 2399.000000
  579.063727	 2397.000000
  579.220687	 2397.000000
  579.377645	 2402.000000
  579.534601	 2405.000000
  579.691554	 2408.000000
  579.848504	 2411.000000
  580.005452	 2414.000000
  580.162397	 2407.000000
  580.319340	 2400.000000
  580.476281	 2396.000000
  580.633219	 2392.000000
  580.790154	 2389.000000
  580.947087	 2392.000000
  581.104017	 2394.000000
  581.260945	 2401.000000
  581.417871	 2405.000000
  581.574794	 2406.000000
  581.731714	 2404.000000
  581.888632	 2401.000000
  582.045547	 2397.000000
  582.202460	 2393.000000
  582.359371	 2390.000000
  582.516279	 2392.000000
  582.673184	 2394.000000
  582.830087	 2397.000000
  582.986987	 2409.000000
  583.143885	 2402.000000
  583.300780	 2405.000000
  583.457673	 2403.000000
  583.614563	 2400.000000
  583.771451	 2398.000000
  583.928336	 2397.000000
  584.085219	 2396.000000
  584.242099	 2393.000000
  584.398977	 2394.000000
  584.555852	 2397.000000
  584.712724	 2401.000000
  584.869595	 2402.000000
  585.026462	 2401.000000
  585.183327	 2406.000000
  585.340190	 2405.000000
  585.497049	 2401.000000
  585.653907	 2399.000000
  585.810762	 2397.000000
  585.967614	 2392.000000
  586.124464	 2387.000000
  586.281311	 2383.000000
  586.438156	 2386.000000
  586.594998	 2393.000000
  586.751838	 2393.000000
  586.908675	 2393.000000
  587.065509	 2394.000000
  587.222341	 2390.000000
  587.379171	 2382.000000
  587.535998	 2372.000000
  587.692822	 2369.000000
  587.849644	 2358.000000
  588.006463	 2357.000000
  588.163280	 2354.000000
  588.320094	 2355.000000
  588.476905	 2358.000000
  588.633714	 2356.000000
  588.790521	 2347.000000
  588.947325	 2338.000000
  589.104126	 2332.000000
  589.260925	 2318.000000
  589.417721	 2308.000000
  589.574515	 2298.000000
  589.731306	 2294.000000
  589.888094	 2295.000000
  590.044880	 2292.000000
  590.201664	 2286.000000
  590.358444	 2283.000000
  590.515223	 2279.000000
  590.671998	 2270.000000
  590.828771	 2259.000000
  590.985542	 2249.000000
  591.142310	 2241.000000
  591.299075	 2234.000000
  591.455838	 2228.000000
  591.612598	 2225.000000
  591.769356	 2223.000000
  591.926111	 2222.000000
  592.082863	 2216.000000
  592.239613	 2212.000000
  592.396360	 2206.000000
  592.553105	 2198.000000
  592.709847	 2191.000000
  592.866587	 2185.000000
  593.023324	 2179.000000
  593.180058	 2172.000000
  593.336790	 2166.000000
  593.493519	 2166.000000
  593.650245	 2162.000000
  593.806969	 2162.000000
  593.963691	 2160.000000
  594.120409	 2158.000000
  594.277125	 2157.000000
  594.433839	 2154.000000
  594.590550	 2147.000000
  594.747258	 2140.000000
  594.903964	 2136.000000
  595.060667	 2134.000000
  595.217368	 2132.000000
  595.374066	 2132.000000
  595.530761	 2132.000000
  595.687454	 2138.000000
  595.844144	 2143.000000
  596.000831	 2142.000000
  596.157516	 2139.000000
  596.314198	 2137.000000
  596.470878	 2133.000000
  596.627555	 2127.000000
  596.784229	 2123.000000
  596.940901	 2121.000000
  597.097570	 2122.000000
  597.254237	 2126.000000
  597.410901	 2129.000000
  597.567562	 2131.000000
  597.724221	 2134.000000
  597.880877	 2132.000000
  598.037530	 2125.000000
  598.194181	 2121.000000
  598.350829	 2117.000000
  598.507474	 2110.000000
  598.664117	 2108.000000
  598.820757	 2107.000000
  598.977395	 2108.000000
  599.134030	 2114.000000
  599.290662	 2117.000000
  599.447292	 2113.000000
  599.603919	 2111.000000
  599.760543	 2109.000000
  599.917165	 2104.000000
  600.073784	 2097.000000
  600.230401	 2092.000000
  600.387015	 2088.000000
  600.543626	 2087.000000
  600.700234	 2086.000000
  600.856840	 2084.000000
  601.013443	 2083.000000
  601.170044	 2083.000000
  601.326642	 2080.000000
  601.483237	 2076.000000
  601.639830	 2072.000000
  601.796420	 2067.000000
  601.953007	 2061.000000
  602.109591	 2052.000000
  602.266173	 2047.000000
  602.422753	 2042.000000
  602.579329	 2039.000000
  602.735903	 2036.000000
  602.892475	 2033.000000
  603.049043	 2031.000000
  603.205609	 2029.000000
  603.362173	 2027.000000
  603.518733	 2021.000000
  603.675291	 2014.000000
  603.831846	 2008.000000
  603.988399	 1999.000000
  604.144949	 1991.000000
  604.301496	 1984.000000
  604.458041	 1979.000000
  604.614583	 1977.000000
  604.771122	 1974.000000
  604.927659	 1971.000000
  605.084192	 1970.000000
  605.240724	 1968.000000
  605.397252	 1964.000000
  605.553778	 1953.000000
  605.710301	 1944.000000
  605.866821	 1935.000000
  606.023339	 1927.000000
  606.179854	 1920.000000
  606.336367	 1920.000000
  606.492876	 1914.000000
  606.649383	 1915.000000
  606.805888	 1914.000000
  606.962389	 1911.000000
  607.118888	 1906.000000
  607.275384	 1902.000000
  607.431878	 1893.000000
  607.588369	 1882.000000
  607.744857	 1873.000000
  607.901342	 1865.000000
  608.057825	 1861.000000
  608.214305	 1858.000000
  608.370782	 1855.000000
  608.527257	 1852.000000
  608.683728	 1851.000000
  608.840198	 1846.000000
  608.996664	 1841.000000
  609.153128	 1834.000000
  609.309589	 1826.000000
  609.466047	 1820.000000
  609.622503	 1812.000000
  609.778955	 1804.000000
  609.935406	 1800.000000
  610.091853	 1796.000000
  610.248298	 1795.000000
  610.404740	 1793.000000
  610.561179	 1789.000000
  610.717615	 1787.000000
  610.874049	 1785.000000
  611.030480	 1781.000000
  611.186909	 1776.000000
  611.343334	 1770.000000
  611.499757	 1765.000000
  611.656177	 1761.000000
  611.812595	 1756.000000
  611.969009	 1752.000000
  612.125421	 1751.000000
  612.281831	 1749.000000
  612.438237	 1748.000000
  612.594641	 1748.000000
  612.751042	 1745.000000
  612.907440	 1744.000000
  613.063836	 1741.000000
  613.220228	 1736.000000
  613.376618	 1730.000000
  613.533006	 1724.000000
  613.689390	 1719.000000
  613.845772	 1713.000000
  614.002151	 1710.000000
  614.158527	 1709.000000
  614.314901	 1707.000000
  614.471272	 1710.000000
  614.627640	 1708.000000
  614.784005	 1705.000000
  614.940367	 1702.000000
  615.096727	 1698.000000
  615.253084	 1691.000000
  615.409438	 1684.000000
  615.565790	 1678.000000
  615.722139	 1674.000000
  615.878485	 1670.000000
  616.034828	 1669.000000
  616.191168	 1668.000000
  616.347506	 1668.000000
  616.503841	 1667.000000
  616.660173	 1666.000000
  616.816502	 1666.000000
  616.972829	 1655.000000
  617.129153	 1648.000000
  617.285474	 1641.000000
  617.441792	 1634.000000
  617.598107	 1630.000000
  617.754420	 1624.000000
  617.910730	 1621.000000
  618.067037	 1621.000000
  618.223341	 1619.000000
  618.379643	 1618.000000
  618.535942	 1615.000000
  618.692238	 1611.000000
  618.848531	 1605.000000
  619.004821	 1603.000000
  619.161109	 1593.000000
  619.317394	 1588.000000
  619.473676	 1584.000000
  619.629955	 1581.000000
  619.786232	 1579.000000
  619.942505	 1575.000000
  620.098776	 1574.000000
  620.255044	 1573.000000
  620.411310	 1572.000000
  620.567572	 1570.000000
  620.723832	 1568.000000
  620.880089	 1566.000000
  621.036343	 1563.000000
  621.192594	 1560.000000
  621.348843	 1555.000000
  621.505088	 1552.000000
  621.661331	 1550.000000
  621.817571	 1548.000000
  621.973809	 1546.000000
  622.130043	 1546.000000
  622.286275	 1547.000000
  622.442503	 1547.000000
  622.598729	 1548.000000
  622.754953	 1547.000000
  622.911173	 1545.000000
  623.067391	 1543.000000
  623.223605	 1539.000000
  623.379817	 1538.000000
  623.536026	 1530.000000
  623.692233	 1528.000000
  623.848436	 1526.000000
  624.004637	 1528.000000
  624.160834	 1528.000000
  624.317029	 1529.000000
  624.473222	 1531.000000
  624.629411	 1533.000000
  624.785597	 1531.000000
  624.941781	 1529.000000
  625.097962	 1525.000000
  625.254140	 1521.000000
  625.410315	 1516.000000
  625.566487	 1513.000000
  625.722657	 1511.000000
  625.878823	 1510.000000
  626.034987	 1511.000000
  626.191148	 1514.000000
  626.347306	 1515.000000
  626.503462	 1515.000000
  626.659614	 1515.000000
  626.815764	 1512.000000
  626.971910	 1507.000000
  627.128054	 1502.000000
  627.284195	 1496.000000
  627.440333	 1493.000000
  627.596469	 1489.000000
  627.752601	 1487.000000
  627.908731	 1486.000000
  628.064858	 1485.000000
  628.220981	 1484.000000
  628.377103	 1485.000000
  628.533221	 1486.000000
  628.689336	 1479.000000
  628.845449	 1474.000000
  629.001558	 1470.000000
  629.157665	 1464.000000
  629.313769	 1458.000000
  629.469870	 1454.000000
  629.625968	 1450.000000
  629.782063	 1447.000000
  629.938156	 1448.000000
  630.094245	 1442.000000
  630.250332	 1440.000000
  630.406416	 1438.000000
  630.562497	 1435.000000
  630.718575	 1432.000000
  630.874650	 1429.000000
  631.030722	 1423.000000
  631.186791	 1419.000000
  631.342858	 1413.000000
  631.498922	 1406.000000
  631.654982	 1400.000000
  631.811040	 1395.000000
  631.967095	 1390.000000
  632.123147	 1387.000000
  632.279197	 1383.000000
  632.435243	 1381.000000
  632.591286	 1379.000000
  632.747327	 1377.000000
  632.903365	 1374.000000
  633.059399	 1369.000000
  633.215431	 1364.000000
  633.371460	 1358.000000
  633.527486	 1351.000000
  633.683510	 1345.000000
  633.839530	 1340.000000
  633.995547	 1336.000000
  634.151562	 1333.000000
  634.307573	 1332.000000
  634.463582	 1331.000000
  634.619588	 1331.000000
  634.775591	 1329.000000
  634.931591	 1327.000000
  635.087588	 1324.000000
  635.243582	 1320.000000
  635.399573	 1313.000000
  635.555562	 1307.000000
  635.711547	 1302.000000
  635.867529	 1297.000000
  636.023509	 1293.000000
  636.179486	 1292.000000
  636.335459	 1291.000000
  636.491430	 1290.000000
  636.647398	 1290.000000
  636.803363	 1288.000000
  636.959325	 1285.000000
  637.115284	 1280.000000
  637.271241	 1276.000000
  637.427194	 1271.000000
  637.583144	 1265.000000
  637.739092	 1260.000000
  637.895036	 1256.000000
  638.050978	 1253.000000
  638.206917	 1257.000000
  638.362852	 1251.000000
  638.518785	 1250.000000
  638.674715	 1248.000000
  638.830642	 1247.000000
  638.986566	 1245.000000
  639.142487	 1242.000000
  639.298405	 1238.000000
  639.454320	 1234.000000
  639.610232	 1230.000000
  639.766142	 1226.000000
  639.922048	 1222.000000
  640.077951	 1220.000000
  640.233852	 1218.000000
  640.389749	 1216.000000
  640.545644	 1213.000000
  640.701535	 1211.000000
  640.857424	 1210.000000
  641.013310	 1207.000000
  641.169192	 1205.000000
  641.325072	 1202.000000
  641.480949	 1199.000000
  641.636823	 1194.000000
  641.792694	 1190.000000
  641.948562	 1186.000000
  642.104427	 1182.000000
  642.260289	 1179.000000
  642.416148	 1175.000000
  642.572004	 1173.000000
  642.727857	 1171.000000
  642.883707	 1169.000000
  643.039554	 1167.000000
  643.195399	 1165.000000
  643.351240	 1163.000000
  643.507078	 1159.000000
  643.662914	 1156.000000
  643.818746	 1150.000000
  643.974575	 1144.000000
  644.130402	 1138.000000
  644.286225	 1134.000000
  644.442045	 1127.000000
  644.597863	 1123.000000
  644.753677	 1121.000000
  644.909489	 1119.000000
  645.065297	 1117.000000
  645.221103	 1115.000000
  645.376905	 1112.000000
  645.532705	 1108.000000
  645.688502	 1102.000000
  645.844295	 1096.000000
  646.000086	 1089.000000
  646.155873	 1082.000000
  646.311658	 1075.000000
  646.467440	 1069.000000
  646.623218	 1065.000000
  646.778994	 1061.000000
  646.934766	 1058.000000
  647.090536	 1055.000000
  647.246303	 1051.000000
  647.402066	 1047.000000
  647.557827	 1042.000000
  647.713585	 1037.000000
  647.869339	 1029.000000
  648.025091	 1020.000000
  648.180839	 1012.000000
  648.336585	 1007.000000
  648.492328	  998.000000
  648.648067	  993.000000
  648.803804	  987.000000
  648.959537	  983.000000
  649.115268	  979.000000
  649.270995	  975.000000
  649.426720	  971.000000
  649.582441	  966.000000
  649.738160	  961.000000
  649.893875	  955.000000
  650.049588	  948.000000
  650.205297	  942.000000
  650.361004	  936.000000
  650.516707	  929.000000
  650.672407	  925.000000
  650.828105	  919.000000
  650.983799	  915.000000
  651.139490	  911.000000
  651.295178	  908.000000
  651.450864	  905.000000
  651.606546	  902.000000
  651.762225	  899.000000
  651.917901	  895.000000
  652.073574	  890.000000
  652.229244	  885.000000
  652.384911	  881.000000
  652.540575	  876.000000
  652.696236	  871.000000
  652.851894	  865.000000
  653.007549	  861.000000
  653.163201	  857.000000
  653.318849	  853.000000
  653.474495	  850.000000
  653.630138	  850.000000
  653.785777	  846.000000
  653.941414	  844.000000
  654.097047	  842.000000
  654.252678	  839.000000
  654.408305	  836.000000
  654.563929	  831.000000
  654.719551	  827.000000
